tag,value,unit,recorded_at,source,external_id
winding_temp_c,71.85,C,2026-08-24T20:00:00Z,plc_export,MOTOR-01-winding_temp_c-105
winding_temp_c,70.21,C,2026-08-24T21:00:00Z,plc_export,MOTOR-01-winding_temp_c-106
winding_temp_c,70.96,C,2026-08-24T22:00:00Z,plc_export,MOTOR-01-winding_temp_c-107
winding_temp_c,71.65,C,2026-08-24T23:00:00Z,plc_export,MOTOR-01-winding_temp_c-108
winding_temp_c,71.56,C,2026-08-25T00:00:00Z,plc_export,MOTOR-01-winding_temp_c-109
winding_temp_c,72.31,C,2026-08-25T01:00:00Z,plc_export,MOTOR-01-winding_temp_c-110
winding_temp_c,69.73,C,2026-08-25T02:00:00Z,plc_export,MOTOR-01-winding_temp_c-111
winding_temp_c,69.22,C,2026-08-25T03:00:00Z,plc_export,MOTOR-01-winding_temp_c-112
winding_temp_c,73.08,C,2026-08-25T04:00:00Z,plc_export,MOTOR-01-winding_temp_c-113
winding_temp_c,71.28,C,2026-08-25T05:00:00Z,plc_export,MOTOR-01-winding_temp_c-114
winding_temp_c,72.1,C,2026-08-25T06:00:00Z,plc_export,MOTOR-01-winding_temp_c-115
winding_temp_c,69.89,C,2026-08-25T07:00:00Z,plc_export,MOTOR-01-winding_temp_c-116
winding_temp_c,73.11,C,2026-08-25T08:00:00Z,plc_export,MOTOR-01-winding_temp_c-117
winding_temp_c,71.29,C,2026-08-25T09:00:00Z,plc_export,MOTOR-01-winding_temp_c-118
winding_temp_c,70.4,C,2026-08-25T10:00:00Z,plc_export,MOTOR-01-winding_temp_c-119
vibration_mm_s,1.48,mm/s,2026-08-20T11:00:00Z,plc_export,MOTOR-01-vibration_mm_s-000
vibration_mm_s,1.96,mm/s,2026-08-20T12:00:00Z,plc_export,MOTOR-01-vibration_mm_s-001
vibration_mm_s,1.71,mm/s,2026-08-20T13:00:00Z,plc_export,MOTOR-01-vibration_mm_s-002
vibration_mm_s,1.55,mm/s,2026-08-20T14:00:00Z,plc_export,MOTOR-01-vibration_mm_s-003
vibration_mm_s,1.61,mm/s,2026-08-20T15:00:00Z,plc_export,MOTOR-01-vibration_mm_s-004
vibration_mm_s,1.68,mm/s,2026-08-20T16:00:00Z,plc_export,MOTOR-01-vibration_mm_s-005
vibration_mm_s,1.7,mm/s,2026-08-20T17:00:00Z,plc_export,MOTOR-01-vibration_mm_s-006
vibration_mm_s,1.8,mm/s,2026-08-20T18:00:00Z,plc_export,MOTOR-01-vibration_mm_s-007
vibration_mm_s,1.64,mm/s,2026-08-20T19:00:00Z,plc_export,MOTOR-01-vibration_mm_s-008
vibration_mm_s,1.9,mm/s,2026-08-20T20:00:00Z,plc_export,MOTOR-01-vibration_mm_s-009
vibration_mm_s,1.68,mm/s,2026-08-20T21:00:00Z,plc_export,MOTOR-01-vibration_mm_s-010
vibration_mm_s,1.49,mm/s,2026-08-20T22:00:00Z,plc_export,MOTOR-01-vibration_mm_s-011
vibration_mm_s,1.55,mm/s,2026-08-20T23:00:00Z,plc_export,MOTOR-01-vibration_mm_s-012
vibration_mm_s,1.63,mm/s,2026-08-21T00:00:00Z,plc_export,MOTOR-01-vibration_mm_s-013
vibration_mm_s,1.42,mm/s,2026-08-21T01:00:00Z,plc_export,MOTOR-01-vibration_mm_s-014
vibration_mm_s,2.05,mm/s,2026-08-21T02:00:00Z,plc_export,MOTOR-01-vibration_mm_s-015
vibration_mm_s,1.58,mm/s,2026-08-21T03:00:00Z,plc_export,MOTOR-01-vibration_mm_s-016
vibration_mm_s,1.86,mm/s,2026-08-21T04:00:00Z,plc_export,MOTOR-01-vibration_mm_s-017
vibration_mm_s,1.84,mm/s,2026-08-21T05:00:00Z,plc_export,MOTOR-01-vibration_mm_s-018
vibration_mm_s,1.43,mm/s,2026-08-21T06:00:00Z,plc_export,MOTOR-01-vibration_mm_s-019
vibration_mm_s,1.78,mm/s,2026-08-21T07:00:00Z,plc_export,MOTOR-01-vibration_mm_s-020
vibration_mm_s,1.62,mm/s,2026-08-21T08:00:00Z,plc_export,MOTOR-01-vibration_mm_s-021
vibration_mm_s,1.94,mm/s,2026-08-21T09:00:00Z,plc_export,MOTOR-01-vibration_mm_s-022
vibration_mm_s,1.96,mm/s,2026-08-21T10:00:00Z,plc_export,MOTOR-01-vibration_mm_s-023
vibration_mm_s,1.69,mm/s,2026-08-21T11:00:00Z,plc_export,MOTOR-01-vibration_mm_s-024
vibration_mm_s,1.8,mm/s,2026-08-21T12:00:00Z,plc_export,MOTOR-01-vibration_mm_s-025
vibration_mm_s,1.56,mm/s,2026-08-21T13:00:00Z,plc_export,MOTOR-01-vibration_mm_s-026
vibration_mm_s,2.05,mm/s,2026-08-21T14:00:00Z,plc_export,MOTOR-01-vibration_mm_s-027
vibration_mm_s,1.73,mm/s,2026-08-21T15:00:00Z,plc_export,MOTOR-01-vibration_mm_s-028
vibration_mm_s,1.54,mm/s,2026-08-21T16:00:00Z,plc_export,MOTOR-01-vibration_mm_s-029
vibration_mm_s,1.86,mm/s,2026-08-21T17:00:00Z,plc_export,MOTOR-01-vibration_mm_s-030
vibration_mm_s,1.58,mm/s,2026-08-21T18:00:00Z,plc_export,MOTOR-01-vibration_mm_s-031
vibration_mm_s,2.04,mm/s,2026-08-21T19:00:00Z,plc_export,MOTOR-01-vibration_mm_s-032
vibration_mm_s,1.72,mm/s,2026-08-21T20:00:00Z,plc_export,MOTOR-01-vibration_mm_s-033
vibration_mm_s,1.69,mm/s,2026-08-21T21:00:00Z,plc_export,MOTOR-01-vibration_mm_s-034
vibration_mm_s,1.6,mm/s,2026-08-21T22:00:00Z,plc_export,MOTOR-01-vibration_mm_s-035
vibration_mm_s,2.04,mm/s,2026-08-21T23:00:00Z,plc_export,MOTOR-01-vibration_mm_s-036
vibration_mm_s,1.72,mm/s,2026-08-22T00:00:00Z,plc_export,MOTOR-01-vibration_mm_s-037
vibration_mm_s,1.8,mm/s,2026-08-22T01:00:00Z,plc_export,MOTOR-01-vibration_mm_s-038
vibration_mm_s,1.54,mm/s,2026-08-22T02:00:00Z,plc_export,MOTOR-01-vibration_mm_s-039
vibration_mm_s,1.79,mm/s,2026-08-22T03:00:00Z,plc_export,MOTOR-01-vibration_mm_s-040
vibration_mm_s,1.65,mm/s,2026-08-22T04:00:00Z,plc_export,MOTOR-01-vibration_mm_s-041
vibration_mm_s,1.74,mm/s,2026-08-22T05:00:00Z,plc_export,MOTOR-01-vibration_mm_s-042
vibration_mm_s,1.75,mm/s,2026-08-22T06:00:00Z,plc_export,MOTOR-01-vibration_mm_s-043
vibration_mm_s,1.71,mm/s,2026-08-22T07:00:00Z,plc_export,MOTOR-01-vibration_mm_s-044
vibration_mm_s,1.7,mm/s,2026-08-22T08:00:00Z,plc_export,MOTOR-01-vibration_mm_s-045
vibration_mm_s,1.83,mm/s,2026-08-22T09:00:00Z,plc_export,MOTOR-01-vibration_mm_s-046
vibration_mm_s,1.81,mm/s,2026-08-22T10:00:00Z,plc_export,MOTOR-01-vibration_mm_s-047
vibration_mm_s,1.7,mm/s,2026-08-22T11:00:00Z,plc_export,MOTOR-01-vibration_mm_s-048
vibration_mm_s,1.65,mm/s,2026-08-22T12:00:00Z,plc_export,MOTOR-01-vibration_mm_s-049
vibration_mm_s,1.44,mm/s,2026-08-22T13:00:00Z,plc_export,MOTOR-01-vibration_mm_s-050
vibration_mm_s,1.7,mm/s,2026-08-22T14:00:00Z,plc_export,MOTOR-01-vibration_mm_s-051
vibration_mm_s,1.72,mm/s,2026-08-22T15:00:00Z,plc_export,MOTOR-01-vibration_mm_s-052
vibration_mm_s,1.58,mm/s,2026-08-22T16:00:00Z,plc_export,MOTOR-01-vibration_mm_s-053
vibration_mm_s,1.7,mm/s,2026-08-22T17:00:00Z,plc_export,MOTOR-01-vibration_mm_s-054
vibration_mm_s,1.76,mm/s,2026-08-22T18:00:00Z,plc_export,MOTOR-01-vibration_mm_s-055
vibration_mm_s,1.82,mm/s,2026-08-22T19:00:00Z,plc_export,MOTOR-01-vibration_mm_s-056
vibration_mm_s,1.91,mm/s,2026-08-22T20:00:00Z,plc_export,MOTOR-01-vibration_mm_s-057
vibration_mm_s,1.76,mm/s,2026-08-22T21:00:00Z,plc_export,MOTOR-01-vibration_mm_s-058
vibration_mm_s,1.71,mm/s,2026-08-22T22:00:00Z,plc_export,MOTOR-01-vibration_mm_s-059
vibration_mm_s,1.74,mm/s,2026-08-22T23:00:00Z,plc_export,MOTOR-01-vibration_mm_s-060
vibration_mm_s,1.78,mm/s,2026-08-23T00:00:00Z,plc_export,MOTOR-01-vibration_mm_s-061
vibration_mm_s,1.92,mm/s,2026-08-23T01:00:00Z,plc_export,MOTOR-01-vibration_mm_s-062
vibration_mm_s,1.5,mm/s,2026-08-23T02:00:00Z,plc_export,MOTOR-01-vibration_mm_s-063
vibration_mm_s,1.87,mm/s,2026-08-23T03:00:00Z,plc_export,MOTOR-01-vibration_mm_s-064
vibration_mm_s,1.66,mm/s,2026-08-23T04:00:00Z,plc_export,MOTOR-01-vibration_mm_s-065
vibration_mm_s,1.77,mm/s,2026-08-23T05:00:00Z,plc_export,MOTOR-01-vibration_mm_s-066
vibration_mm_s,1.46,mm/s,2026-08-23T06:00:00Z,plc_export,MOTOR-01-vibration_mm_s-067
vibration_mm_s,1.99,mm/s,2026-08-23T07:00:00Z,plc_export,MOTOR-01-vibration_mm_s-068
vibration_mm_s,1.58,mm/s,2026-08-23T08:00:00Z,plc_export,MOTOR-01-vibration_mm_s-069
vibration_mm_s,1.52,mm/s,2026-08-23T09:00:00Z,plc_export,MOTOR-01-vibration_mm_s-070
vibration_mm_s,1.66,mm/s,2026-08-23T10:00:00Z,plc_export,MOTOR-01-vibration_mm_s-071
vibration_mm_s,1.45,mm/s,2026-08-23T11:00:00Z,plc_export,MOTOR-01-vibration_mm_s-072
vibration_mm_s,1.65,mm/s,2026-08-23T12:00:00Z,plc_export,MOTOR-01-vibration_mm_s-073
vibration_mm_s,1.75,mm/s,2026-08-23T13:00:00Z,plc_export,MOTOR-01-vibration_mm_s-074
vibration_mm_s,1.64,mm/s,2026-08-23T14:00:00Z,plc_export,MOTOR-01-vibration_mm_s-075
vibration_mm_s,1.39,mm/s,2026-08-23T15:00:00Z,plc_export,MOTOR-01-vibration_mm_s-076
vibration_mm_s,2.05,mm/s,2026-08-23T16:00:00Z,plc_export,MOTOR-01-vibration_mm_s-077
vibration_mm_s,1.67,mm/s,2026-08-23T17:00:00Z,plc_export,MOTOR-01-vibration_mm_s-078
vibration_mm_s,1.49,mm/s,2026-08-23T18:00:00Z,plc_export,MOTOR-01-vibration_mm_s-079
vibration_mm_s,1.48,mm/s,2026-08-23T19:00:00Z,plc_export,MOTOR-01-vibration_mm_s-080
vibration_mm_s,1.7,mm/s,2026-08-23T20:00:00Z,plc_export,MOTOR-01-vibration_mm_s-081
vibration_mm_s,1.72,mm/s,2026-08-23T21:00:00Z,plc_export,MOTOR-01-vibration_mm_s-082
vibration_mm_s,1.87,mm/s,2026-08-23T22:00:00Z,plc_export,MOTOR-01-vibration_mm_s-083
vibration_mm_s,1.74,mm/s,2026-08-23T23:00:00Z,plc_export,MOTOR-01-vibration_mm_s-084
vibration_mm_s,1.96,mm/s,2026-08-24T00:00:00Z,plc_export,MOTOR-01-vibration_mm_s-085
vibration_mm_s,1.68,mm/s,2026-08-24T01:00:00Z,plc_export,MOTOR-01-vibration_mm_s-086
vibration_mm_s,1.9,mm/s,2026-08-24T02:00:00Z,plc_export,MOTOR-01-vibration_mm_s-087
vibration_mm_s,1.94,mm/s,2026-08-24T03:00:00Z,plc_export,MOTOR-01-vibration_mm_s-088
vibration_mm_s,1.53,mm/s,2026-08-24T04:00:00Z,plc_export,MOTOR-01-vibration_mm_s-089
vibration_mm_s,1.6,mm/s,2026-08-24T05:00:00Z,plc_export,MOTOR-01-vibration_mm_s-090
vibration_mm_s,1.73,mm/s,2026-08-24T06:00:00Z,plc_export,MOTOR-01-vibration_mm_s-091
vibration_mm_s,1.86,mm/s,2026-08-24T07:00:00Z,plc_export,MOTOR-01-vibration_mm_s-092
vibration_mm_s,1.58,mm/s,2026-08-24T08:00:00Z,plc_export,MOTOR-01-vibration_mm_s-093
vibration_mm_s,2.09,mm/s,2026-08-24T09:00:00Z,plc_export,MOTOR-01-vibration_mm_s-094
vibration_mm_s,1.79,mm/s,2026-08-24T10:00:00Z,plc_export,MOTOR-01-vibration_mm_s-095
vibration_mm_s,1.36,mm/s,2026-08-24T11:00:00Z,plc_export,MOTOR-01-vibration_mm_s-096
vibration_mm_s,1.33,mm/s,2026-08-24T12:00:00Z,plc_export,MOTOR-01-vibration_mm_s-097
vibration_mm_s,1.38,mm/s,2026-08-24T13:00:00Z,plc_export,MOTOR-01-vibration_mm_s-098
vibration_mm_s,1.85,mm/s,2026-08-24T14:00:00Z,plc_export,MOTOR-01-vibration_mm_s-099
vibration_mm_s,1.96,mm/s,2026-08-24T15:00:00Z,plc_export,MOTOR-01-vibration_mm_s-100
vibration_mm_s,1.68,mm/s,2026-08-24T16:00:00Z,plc_export,MOTOR-01-vibration_mm_s-101
vibration_mm_s,1.67,mm/s,2026-08-24T17:00:00Z,plc_export,MOTOR-01-vibration_mm_s-102
vibration_mm_s,1.49,mm/s,2026-08-24T18:00:00Z,plc_export,MOTOR-01-vibration_mm_s-103
vibration_mm_s,1.7,mm/s,2026-08-24T19:00:00Z,plc_export,MOTOR-01-vibration_mm_s-104
vibration_mm_s,1.65,mm/s,2026-08-24T20:00:00Z,plc_export,MOTOR-01-vibration_mm_s-105
vibration_mm_s,1.31,mm/s,2026-08-24T21:00:00Z,plc_export,MOTOR-01-vibration_mm_s-106
vibration_mm_s,1.67,mm/s,2026-08-24T22:00:00Z,plc_export,MOTOR-01-vibration_mm_s-107
vibration_mm_s,1.65,mm/s,2026-08-24T23:00:00Z,plc_export,MOTOR-01-vibration_mm_s-108
vibration_mm_s,1.8,mm/s,2026-08-25T00:00:00Z,plc_export,MOTOR-01-vibration_mm_s-109
vibration_mm_s,1.61,mm/s,2026-08-25T01:00:00Z,plc_export,MOTOR-01-vibration_mm_s-110
vibration_mm_s,1.78,mm/s,2026-08-25T02:00:00Z,plc_export,MOTOR-01-vibration_mm_s-111
vibration_mm_s,1.91,mm/s,2026-08-25T03:00:00Z,plc_export,MOTOR-01-vibration_mm_s-112
vibration_mm_s,1.66,mm/s,2026-08-25T04:00:00Z,plc_export,MOTOR-01-vibration_mm_s-113
vibration_mm_s,1.6,mm/s,2026-08-25T05:00:00Z,plc_export,MOTOR-01-vibration_mm_s-114
vibration_mm_s,1.75,mm/s,2026-08-25T06:00:00Z,plc_export,MOTOR-01-vibration_mm_s-115
vibration_mm_s,1.68,mm/s,2026-08-25T07:00:00Z,plc_export,MOTOR-01-vibration_mm_s-116
vibration_mm_s,1.8,mm/s,2026-08-25T08:00:00Z,plc_export,MOTOR-01-vibration_mm_s-117
vibration_mm_s,3.9,mm/s,2026-08-25T09:00:00Z,plc_export,MOTOR-01-vibration_mm_s-118
vibration_mm_s,2.2,mm/s,2026-08-25T10:00:00Z,plc_export,MOTOR-01-vibration_mm_s-119
current_a,46.48,A,2026-08-20T11:00:00Z,plc_export,MOTOR-01-current_a-000
current_a,47.31,A,2026-08-20T12:00:00Z,plc_export,MOTOR-01-current_a-001
current_a,48.25,A,2026-08-20T13:00:00Z,plc_export,MOTOR-01-current_a-002
current_a,45.73,A,2026-08-20T14:00:00Z,plc_export,MOTOR-01-current_a-003
current_a,47.64,A,2026-08-20T15:00:00Z,plc_export,MOTOR-01-current_a-004
current_a,45.07,A,2026-08-20T16:00:00Z,plc_export,MOTOR-01-current_a-005
current_a,47.62,A,2026-08-20T17:00:00Z,plc_export,MOTOR-01-current_a-006
current_a,45.92,A,2026-08-20T18:00:00Z,plc_export,MOTOR-01-current_a-007
current_a,48.36,A,2026-08-20T19:00:00Z,plc_export,MOTOR-01-current_a-008
current_a,48.0,A,2026-08-20T20:00:00Z,plc_export,MOTOR-01-current_a-009
current_a,48.67,A,2026-08-20T21:00:00Z,plc_export,MOTOR-01-current_a-010
current_a,47.59,A,2026-08-20T22:00:00Z,plc_export,MOTOR-01-current_a-011
current_a,45.26,A,2026-08-20T23:00:00Z,plc_export,MOTOR-01-current_a-012
current_a,46.19,A,2026-08-21T00:00:00Z,plc_export,MOTOR-01-current_a-013
current_a,48.38,A,2026-08-21T01:00:00Z,plc_export,MOTOR-01-current_a-014
current_a,48.13,A,2026-08-21T02:00:00Z,plc_export,MOTOR-01-current_a-015
current_a,44.67,A,2026-08-21T03:00:00Z,plc_export,MOTOR-01-current_a-016
current_a,45.33,A,2026-08-21T04:00:00Z,plc_export,MOTOR-01-current_a-017
current_a,45.51,A,2026-08-21T05:00:00Z,plc_export,MOTOR-01-current_a-018
current_a,46.21,A,2026-08-21T06:00:00Z,plc_export,MOTOR-01-current_a-019
