tag,value,unit,recorded_at,source,external_id
spindle_speed_rpm,1517,rpm,2026-08-23T02:30:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-015
torque_nm,34.2,Nm,2026-08-23T02:30:00Z,plc_export,CNC-MILL-02-torque_nm-015
air_temp_c,24.4,C,2026-08-23T03:00:00Z,plc_export,CNC-MILL-02-air_temp_c-016
process_temp_c,35.2,C,2026-08-23T03:00:00Z,plc_export,CNC-MILL-02-process_temp_c-016
spindle_speed_rpm,1596,rpm,2026-08-23T03:00:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-016
torque_nm,36.8,Nm,2026-08-23T03:00:00Z,plc_export,CNC-MILL-02-torque_nm-016
air_temp_c,24.5,C,2026-08-23T03:30:00Z,plc_export,CNC-MILL-02-air_temp_c-017
process_temp_c,35.2,C,2026-08-23T03:30:00Z,plc_export,CNC-MILL-02-process_temp_c-017
spindle_speed_rpm,1438,rpm,2026-08-23T03:30:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-017
torque_nm,47.8,Nm,2026-08-23T03:30:00Z,plc_export,CNC-MILL-02-torque_nm-017
air_temp_c,24.4,C,2026-08-23T04:00:00Z,plc_export,CNC-MILL-02-air_temp_c-018
process_temp_c,35.2,C,2026-08-23T04:00:00Z,plc_export,CNC-MILL-02-process_temp_c-018
spindle_speed_rpm,1489,rpm,2026-08-23T04:00:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-018
torque_nm,39.5,Nm,2026-08-23T04:00:00Z,plc_export,CNC-MILL-02-torque_nm-018
air_temp_c,24.4,C,2026-08-23T04:30:00Z,plc_export,CNC-MILL-02-air_temp_c-019
process_temp_c,35.2,C,2026-08-23T04:30:00Z,plc_export,CNC-MILL-02-process_temp_c-019
spindle_speed_rpm,1604,rpm,2026-08-23T04:30:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-019
torque_nm,38.1,Nm,2026-08-23T04:30:00Z,plc_export,CNC-MILL-02-torque_nm-019
air_temp_c,24.2,C,2026-08-23T05:00:00Z,plc_export,CNC-MILL-02-air_temp_c-020
process_temp_c,35.2,C,2026-08-23T05:00:00Z,plc_export,CNC-MILL-02-process_temp_c-020
spindle_speed_rpm,1412,rpm,2026-08-23T05:00:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-020
torque_nm,42.0,Nm,2026-08-23T05:00:00Z,plc_export,CNC-MILL-02-torque_nm-020
air_temp_c,24.2,C,2026-08-23T05:30:00Z,plc_export,CNC-MILL-02-air_temp_c-021
process_temp_c,35.2,C,2026-08-23T05:30:00Z,plc_export,CNC-MILL-02-process_temp_c-021
spindle_speed_rpm,1431,rpm,2026-08-23T05:30:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-021
torque_nm,43.0,Nm,2026-08-23T05:30:00Z,plc_export,CNC-MILL-02-torque_nm-021
air_temp_c,24.2,C,2026-08-23T06:00:00Z,plc_export,CNC-MILL-02-air_temp_c-022
process_temp_c,35.1,C,2026-08-23T06:00:00Z,plc_export,CNC-MILL-02-process_temp_c-022
spindle_speed_rpm,1533,rpm,2026-08-23T06:00:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-022
torque_nm,37.4,Nm,2026-08-23T06:00:00Z,plc_export,CNC-MILL-02-torque_nm-022
air_temp_c,24.4,C,2026-08-23T06:30:00Z,plc_export,CNC-MILL-02-air_temp_c-023
process_temp_c,35.4,C,2026-08-23T06:30:00Z,plc_export,CNC-MILL-02-process_temp_c-023
spindle_speed_rpm,1546,rpm,2026-08-23T06:30:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-023
torque_nm,40.4,Nm,2026-08-23T06:30:00Z,plc_export,CNC-MILL-02-torque_nm-023
air_temp_c,24.5,C,2026-08-23T07:00:00Z,plc_export,CNC-MILL-02-air_temp_c-024
process_temp_c,35.6,C,2026-08-23T07:00:00Z,plc_export,CNC-MILL-02-process_temp_c-024
spindle_speed_rpm,1455,rpm,2026-08-23T07:00:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-024
torque_nm,48.2,Nm,2026-08-23T07:00:00Z,plc_export,CNC-MILL-02-torque_nm-024
air_temp_c,24.5,C,2026-08-23T07:30:00Z,plc_export,CNC-MILL-02-air_temp_c-025
process_temp_c,35.6,C,2026-08-23T07:30:00Z,plc_export,CNC-MILL-02-process_temp_c-025
spindle_speed_rpm,1460,rpm,2026-08-23T07:30:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-025
torque_nm,46.7,Nm,2026-08-23T07:30:00Z,plc_export,CNC-MILL-02-torque_nm-025
air_temp_c,24.5,C,2026-08-23T08:00:00Z,plc_export,CNC-MILL-02-air_temp_c-026
process_temp_c,35.5,C,2026-08-23T08:00:00Z,plc_export,CNC-MILL-02-process_temp_c-026
spindle_speed_rpm,1491,rpm,2026-08-23T08:00:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-026
torque_nm,38.1,Nm,2026-08-23T08:00:00Z,plc_export,CNC-MILL-02-torque_nm-026
air_temp_c,24.4,C,2026-08-23T08:30:00Z,plc_export,CNC-MILL-02-air_temp_c-027
process_temp_c,35.2,C,2026-08-23T08:30:00Z,plc_export,CNC-MILL-02-process_temp_c-027
spindle_speed_rpm,1528,rpm,2026-08-23T08:30:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-027
torque_nm,39.9,Nm,2026-08-23T08:30:00Z,plc_export,CNC-MILL-02-torque_nm-027
air_temp_c,24.2,C,2026-08-23T09:00:00Z,plc_export,CNC-MILL-02-air_temp_c-028
process_temp_c,35.2,C,2026-08-23T09:00:00Z,plc_export,CNC-MILL-02-process_temp_c-028
spindle_speed_rpm,1571,rpm,2026-08-23T09:00:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-028
torque_nm,37.7,Nm,2026-08-23T09:00:00Z,plc_export,CNC-MILL-02-torque_nm-028
air_temp_c,24.2,C,2026-08-23T09:30:00Z,plc_export,CNC-MILL-02-air_temp_c-029
process_temp_c,35.2,C,2026-08-23T09:30:00Z,plc_export,CNC-MILL-02-process_temp_c-029
spindle_speed_rpm,1490,rpm,2026-08-23T09:30:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-029
torque_nm,42.6,Nm,2026-08-23T09:30:00Z,plc_export,CNC-MILL-02-torque_nm-029
air_temp_c,24.2,C,2026-08-23T10:00:00Z,plc_export,CNC-MILL-02-air_temp_c-030
process_temp_c,35.5,C,2026-08-23T10:00:00Z,plc_export,CNC-MILL-02-process_temp_c-030
spindle_speed_rpm,1678,rpm,2026-08-23T10:00:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-030
torque_nm,32.3,Nm,2026-08-23T10:00:00Z,plc_export,CNC-MILL-02-torque_nm-030
air_temp_c,24.2,C,2026-08-23T10:30:00Z,plc_export,CNC-MILL-02-air_temp_c-031
process_temp_c,35.5,C,2026-08-23T10:30:00Z,plc_export,CNC-MILL-02-process_temp_c-031
spindle_speed_rpm,1459,rpm,2026-08-23T10:30:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-031
torque_nm,41.3,Nm,2026-08-23T10:30:00Z,plc_export,CNC-MILL-02-torque_nm-031
air_temp_c,24.4,C,2026-08-23T11:00:00Z,plc_export,CNC-MILL-02-air_temp_c-032
process_temp_c,35.6,C,2026-08-23T11:00:00Z,plc_export,CNC-MILL-02-process_temp_c-032
spindle_speed_rpm,1429,rpm,2026-08-23T11:00:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-032
torque_nm,44.3,Nm,2026-08-23T11:00:00Z,plc_export,CNC-MILL-02-torque_nm-032
air_temp_c,24.2,C,2026-08-23T11:30:00Z,plc_export,CNC-MILL-02-air_temp_c-033
process_temp_c,35.2,C,2026-08-23T11:30:00Z,plc_export,CNC-MILL-02-process_temp_c-033
spindle_speed_rpm,1573,rpm,2026-08-23T11:30:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-033
torque_nm,34.5,Nm,2026-08-23T11:30:00Z,plc_export,CNC-MILL-02-torque_nm-033
air_temp_c,24.2,C,2026-08-23T12:00:00Z,plc_export,CNC-MILL-02-air_temp_c-034
process_temp_c,35.2,C,2026-08-23T12:00:00Z,plc_export,CNC-MILL-02-process_temp_c-034
spindle_speed_rpm,1588,rpm,2026-08-23T12:00:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-034
torque_nm,32.5,Nm,2026-08-23T12:00:00Z,plc_export,CNC-MILL-02-torque_nm-034
air_temp_c,24.4,C,2026-08-23T12:30:00Z,plc_export,CNC-MILL-02-air_temp_c-035
process_temp_c,35.2,C,2026-08-23T12:30:00Z,plc_export,CNC-MILL-02-process_temp_c-035
spindle_speed_rpm,1511,rpm,2026-08-23T12:30:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-035
torque_nm,42.8,Nm,2026-08-23T12:30:00Z,plc_export,CNC-MILL-02-torque_nm-035
air_temp_c,24.2,C,2026-08-23T13:00:00Z,plc_export,CNC-MILL-02-air_temp_c-036
process_temp_c,35.4,C,2026-08-23T13:00:00Z,plc_export,CNC-MILL-02-process_temp_c-036
spindle_speed_rpm,1495,rpm,2026-08-23T13:00:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-036
torque_nm,37.8,Nm,2026-08-23T13:00:00Z,plc_export,CNC-MILL-02-torque_nm-036
air_temp_c,24.2,C,2026-08-23T13:30:00Z,plc_export,CNC-MILL-02-air_temp_c-037
process_temp_c,35.2,C,2026-08-23T13:30:00Z,plc_export,CNC-MILL-02-process_temp_c-037
spindle_speed_rpm,1484,rpm,2026-08-23T13:30:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-037
torque_nm,43.9,Nm,2026-08-23T13:30:00Z,plc_export,CNC-MILL-02-torque_nm-037
air_temp_c,24.2,C,2026-08-23T14:00:00Z,plc_export,CNC-MILL-02-air_temp_c-038
process_temp_c,35.2,C,2026-08-23T14:00:00Z,plc_export,CNC-MILL-02-process_temp_c-038
spindle_speed_rpm,1430,rpm,2026-08-23T14:00:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-038
torque_nm,45.7,Nm,2026-08-23T14:00:00Z,plc_export,CNC-MILL-02-torque_nm-038
air_temp_c,24.2,C,2026-08-23T14:30:00Z,plc_export,CNC-MILL-02-air_temp_c-039
process_temp_c,35.4,C,2026-08-23T14:30:00Z,plc_export,CNC-MILL-02-process_temp_c-039
spindle_speed_rpm,1501,rpm,2026-08-23T14:30:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-039
torque_nm,44.9,Nm,2026-08-23T14:30:00Z,plc_export,CNC-MILL-02-torque_nm-039
air_temp_c,24.4,C,2026-08-23T15:00:00Z,plc_export,CNC-MILL-02-air_temp_c-040
process_temp_c,35.5,C,2026-08-23T15:00:00Z,plc_export,CNC-MILL-02-process_temp_c-040
spindle_speed_rpm,1596,rpm,2026-08-23T15:00:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-040
torque_nm,37.1,Nm,2026-08-23T15:00:00Z,plc_export,CNC-MILL-02-torque_nm-040
air_temp_c,24.4,C,2026-08-23T15:30:00Z,plc_export,CNC-MILL-02-air_temp_c-041
process_temp_c,35.4,C,2026-08-23T15:30:00Z,plc_export,CNC-MILL-02-process_temp_c-041
spindle_speed_rpm,1446,rpm,2026-08-23T15:30:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-041
torque_nm,41.9,Nm,2026-08-23T15:30:00Z,plc_export,CNC-MILL-02-torque_nm-041
air_temp_c,24.2,C,2026-08-23T16:00:00Z,plc_export,CNC-MILL-02-air_temp_c-042
process_temp_c,35.2,C,2026-08-23T16:00:00Z,plc_export,CNC-MILL-02-process_temp_c-042
spindle_speed_rpm,1493,rpm,2026-08-23T16:00:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-042
torque_nm,41.2,Nm,2026-08-23T16:00:00Z,plc_export,CNC-MILL-02-torque_nm-042
air_temp_c,24.2,C,2026-08-23T16:30:00Z,plc_export,CNC-MILL-02-air_temp_c-043
process_temp_c,35.2,C,2026-08-23T16:30:00Z,plc_export,CNC-MILL-02-process_temp_c-043
spindle_speed_rpm,1504,rpm,2026-08-23T16:30:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-043
torque_nm,36.3,Nm,2026-08-23T16:30:00Z,plc_export,CNC-MILL-02-torque_nm-043
air_temp_c,24.2,C,2026-08-23T17:00:00Z,plc_export,CNC-MILL-02-air_temp_c-044
process_temp_c,35.2,C,2026-08-23T17:00:00Z,plc_export,CNC-MILL-02-process_temp_c-044
spindle_speed_rpm,1538,rpm,2026-08-23T17:00:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-044
torque_nm,38.5,Nm,2026-08-23T17:00:00Z,plc_export,CNC-MILL-02-torque_nm-044
air_temp_c,24.2,C,2026-08-23T17:30:00Z,plc_export,CNC-MILL-02-air_temp_c-045
process_temp_c,35.2,C,2026-08-23T17:30:00Z,plc_export,CNC-MILL-02-process_temp_c-045
spindle_speed_rpm,1582,rpm,2026-08-23T17:30:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-045
torque_nm,37.2,Nm,2026-08-23T17:30:00Z,plc_export,CNC-MILL-02-torque_nm-045
air_temp_c,24.4,C,2026-08-23T18:00:00Z,plc_export,CNC-MILL-02-air_temp_c-046
process_temp_c,35.5,C,2026-08-23T18:00:00Z,plc_export,CNC-MILL-02-process_temp_c-046
spindle_speed_rpm,1452,rpm,2026-08-23T18:00:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-046
torque_nm,39.0,Nm,2026-08-23T18:00:00Z,plc_export,CNC-MILL-02-torque_nm-046
air_temp_c,24.4,C,2026-08-23T18:30:00Z,plc_export,CNC-MILL-02-air_temp_c-047
process_temp_c,35.5,C,2026-08-23T18:30:00Z,plc_export,CNC-MILL-02-process_temp_c-047
spindle_speed_rpm,1552,rpm,2026-08-23T18:30:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-047
torque_nm,44.9,Nm,2026-08-23T18:30:00Z,plc_export,CNC-MILL-02-torque_nm-047
air_temp_c,24.5,C,2026-08-23T19:00:00Z,plc_export,CNC-MILL-02-air_temp_c-048
process_temp_c,35.6,C,2026-08-23T19:00:00Z,plc_export,CNC-MILL-02-process_temp_c-048
spindle_speed_rpm,1622,rpm,2026-08-23T19:00:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-048
torque_nm,37.9,Nm,2026-08-23T19:00:00Z,plc_export,CNC-MILL-02-torque_nm-048
air_temp_c,24.2,C,2026-08-23T19:30:00Z,plc_export,CNC-MILL-02-air_temp_c-049
process_temp_c,35.6,C,2026-08-23T19:30:00Z,plc_export,CNC-MILL-02-process_temp_c-049
spindle_speed_rpm,1510,rpm,2026-08-23T19:30:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-049
torque_nm,36.2,Nm,2026-08-23T19:30:00Z,plc_export,CNC-MILL-02-torque_nm-049
air_temp_c,24.2,C,2026-08-23T20:00:00Z,plc_export,CNC-MILL-02-air_temp_c-050
process_temp_c,35.6,C,2026-08-23T20:00:00Z,plc_export,CNC-MILL-02-process_temp_c-050
spindle_speed_rpm,1468,rpm,2026-08-23T20:00:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-050
torque_nm,46.6,Nm,2026-08-23T20:00:00Z,plc_export,CNC-MILL-02-torque_nm-050
air_temp_c,24.2,C,2026-08-23T20:30:00Z,plc_export,CNC-MILL-02-air_temp_c-051
process_temp_c,35.5,C,2026-08-23T20:30:00Z,plc_export,CNC-MILL-02-process_temp_c-051
spindle_speed_rpm,1486,rpm,2026-08-23T20:30:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-051
torque_nm,42.6,Nm,2026-08-23T20:30:00Z,plc_export,CNC-MILL-02-torque_nm-051
air_temp_c,24.2,C,2026-08-23T21:00:00Z,plc_export,CNC-MILL-02-air_temp_c-052
process_temp_c,35.5,C,2026-08-23T21:00:00Z,plc_export,CNC-MILL-02-process_temp_c-052
spindle_speed_rpm,1476,rpm,2026-08-23T21:00:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-052
torque_nm,42.3,Nm,2026-08-23T21:00:00Z,plc_export,CNC-MILL-02-torque_nm-052
air_temp_c,24.2,C,2026-08-23T21:30:00Z,plc_export,CNC-MILL-02-air_temp_c-053
process_temp_c,35.6,C,2026-08-23T21:30:00Z,plc_export,CNC-MILL-02-process_temp_c-053
spindle_speed_rpm,1402,rpm,2026-08-23T21:30:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-053
torque_nm,40.2,Nm,2026-08-23T21:30:00Z,plc_export,CNC-MILL-02-torque_nm-053
air_temp_c,24.2,C,2026-08-23T22:00:00Z,plc_export,CNC-MILL-02-air_temp_c-054
process_temp_c,35.6,C,2026-08-23T22:00:00Z,plc_export,CNC-MILL-02-process_temp_c-054
spindle_speed_rpm,1433,rpm,2026-08-23T22:00:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-054
torque_nm,43.4,Nm,2026-08-23T22:00:00Z,plc_export,CNC-MILL-02-torque_nm-054
air_temp_c,24.2,C,2026-08-23T22:30:00Z,plc_export,CNC-MILL-02-air_temp_c-055
process_temp_c,35.5,C,2026-08-23T22:30:00Z,plc_export,CNC-MILL-02-process_temp_c-055
spindle_speed_rpm,1511,rpm,2026-08-23T22:30:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-055
torque_nm,35.7,Nm,2026-08-23T22:30:00Z,plc_export,CNC-MILL-02-torque_nm-055
air_temp_c,24.1,C,2026-08-23T23:00:00Z,plc_export,CNC-MILL-02-air_temp_c-056
process_temp_c,35.4,C,2026-08-23T23:00:00Z,plc_export,CNC-MILL-02-process_temp_c-056
spindle_speed_rpm,1550,rpm,2026-08-23T23:00:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-056
torque_nm,41.5,Nm,2026-08-23T23:00:00Z,plc_export,CNC-MILL-02-torque_nm-056
air_temp_c,24.2,C,2026-08-23T23:30:00Z,plc_export,CNC-MILL-02-air_temp_c-057
process_temp_c,35.6,C,2026-08-23T23:30:00Z,plc_export,CNC-MILL-02-process_temp_c-057
spindle_speed_rpm,1619,rpm,2026-08-23T23:30:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-057
torque_nm,31.6,Nm,2026-08-23T23:30:00Z,plc_export,CNC-MILL-02-torque_nm-057
air_temp_c,24.2,C,2026-08-24T00:00:00Z,plc_export,CNC-MILL-02-air_temp_c-058
process_temp_c,36.0,C,2026-08-24T00:00:00Z,plc_export,CNC-MILL-02-process_temp_c-058
spindle_speed_rpm,1478,rpm,2026-08-24T00:00:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-058
torque_nm,49.8,Nm,2026-08-24T00:00:00Z,plc_export,CNC-MILL-02-torque_nm-058
air_temp_c,24.2,C,2026-08-24T00:30:00Z,plc_export,CNC-MILL-02-air_temp_c-059
process_temp_c,35.9,C,2026-08-24T00:30:00Z,plc_export,CNC-MILL-02-process_temp_c-059
spindle_speed_rpm,1570,rpm,2026-08-24T00:30:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-059
torque_nm,37.9,Nm,2026-08-24T00:30:00Z,plc_export,CNC-MILL-02-torque_nm-059
air_temp_c,24.2,C,2026-08-24T01:00:00Z,plc_export,CNC-MILL-02-air_temp_c-060
process_temp_c,35.9,C,2026-08-24T01:00:00Z,plc_export,CNC-MILL-02-process_temp_c-060
spindle_speed_rpm,1583,rpm,2026-08-24T01:00:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-060
torque_nm,32.0,Nm,2026-08-24T01:00:00Z,plc_export,CNC-MILL-02-torque_nm-060
air_temp_c,24.2,C,2026-08-24T01:30:00Z,plc_export,CNC-MILL-02-air_temp_c-061
process_temp_c,35.9,C,2026-08-24T01:30:00Z,plc_export,CNC-MILL-02-process_temp_c-061
spindle_speed_rpm,1548,rpm,2026-08-24T01:30:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-061
torque_nm,37.4,Nm,2026-08-24T01:30:00Z,plc_export,CNC-MILL-02-torque_nm-061
air_temp_c,24.2,C,2026-08-24T02:00:00Z,plc_export,CNC-MILL-02-air_temp_c-062
process_temp_c,35.9,C,2026-08-24T02:00:00Z,plc_export,CNC-MILL-02-process_temp_c-062
spindle_speed_rpm,1568,rpm,2026-08-24T02:00:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-062
torque_nm,33.7,Nm,2026-08-24T02:00:00Z,plc_export,CNC-MILL-02-torque_nm-062
air_temp_c,24.2,C,2026-08-24T02:30:00Z,plc_export,CNC-MILL-02-air_temp_c-063
process_temp_c,36.1,C,2026-08-24T02:30:00Z,plc_export,CNC-MILL-02-process_temp_c-063
spindle_speed_rpm,1584,rpm,2026-08-24T02:30:00Z,plc_export,CNC-MILL-02-spindle_speed_rpm-063
torque_nm,42.8,Nm,2026-08-24T02:30:00Z,plc_export,CNC-MILL-02-torque_nm-063
air_temp_c,24.2,C,2026-08-24T03:00:00Z,plc_export,CNC-MILL-02-air_temp_c-064
